rank,formula,predicted_freesolv,predictive_sd,target_error,bayesian_credible_score_percent,score,atoms,heavy_atoms,edges,dietz_bonding_systems,min_bond_length_angstrom,max_bond_length_angstrom,min_nonbonded_distance_angstrom,min_bond_angle_degrees,seed_molecule,random_seed,target_freesolv
898,C6H15N3O5,-7.272692013603829,6.149047928880344,2.2726920136038293,15.018437233033838,-2.0958915908019975,29,14,29,29,0.96,2.1535247916774582,1.3530631344339095,78.43596528045035,water,0,-5.0
899,C5H15N3O5,-7.24595670890669,6.167432134793326,2.2459567089066903,15.003796843366041,-1.996866894025006,28,13,27,27,0.96,1.7700000000000002,1.3414006720836578,77.06785961228879,water,0,-5.0
900,C5H14N2O7,-7.0708046557013295,6.239599068075358,2.0708046557013295,14.997452239203483,-2.0972898500319164,28,14,27,27,0.9599999999999999,1.6900000000000004,1.5132085117392116,75.04643007626971,water,0,-5.0
901,C5H15N3O5,-7.2363575184919915,6.175343050221931,2.2363575184919915,14.995724720118906,-1.9974050441701585,28,13,27,27,0.9599999999999997,1.7700000000000002,1.3414006720836578,77.06785961228879,water,0,-5.0
902,C5H14N2O7,-7.11352324306163,6.244715799508317,2.11352324306163,14.953304936879489,-2.1002378445708803,28,14,27,27,0.9599999999999997,1.75,1.5132085117392113,75.04643007626971,water,0,-5.0
903,C5H11Cl2FN2O4,-8.849409727307213,4.921906642714718,3.849409727307213,14.843104137319163,-2.1076347964488216,25,14,24,24,0.9599999999999997,1.6900000000000004,1.4520096382062482,80.33486669757006,water,0,-5.0
904,C5H12FN3O5,-7.582450198936697,6.105259911681688,2.582450198936697,14.815296436599724,-2.1095099959423784,26,14,26,26,0.96,2.1535247916774582,1.5132085117392118,81.93988526995054,water,0,-5.0
905,C7H9FN2O3,-9.102237109500141,4.269648258858324,4.102237109500141,14.722547453462894,-2.015790026963429,22,13,22,23,0.96,2.1453170846329614,1.4638494392528139,81.11300656182603,water,0,-5.0
906,C7H18N2O5,-7.852383476228954,6.019731744714159,2.8523834762289537,14.691506613416813,-2.1179006405836125,32,14,31,31,0.96,1.7700000000000002,1.36,77.06785961228879,water,0,-5.0
907,C7H9ClN2O4,-7.920954233519196,5.9845683122969335,2.920954233519196,14.677864961213544,-2.1188296119883736,23,14,23,24,0.96,2.1453170846329614,1.5103655074585032,86.4180641461052,water,0,-5.0
908,C8H11ClN2O3,-9.070290643251505,4.518202036652625,4.070290643251505,14.677480112356756,-2.1188558320076476,25,14,25,26,0.9599999999999999,2.1453170846329614,1.5103655074585032,78.6338856163236,water,0,-5.0
909,C7H10N2O4,-7.948609842597118,5.989343153882598,2.9486098425971177,14.636862197703323,-2.021627031185015,23,13,23,24,0.96,2.1453170846329614,1.5103655074585032,78.6338856163236,water,0,-5.0
910,C4H12ClN3O6,-7.546448315811646,6.229352553786073,2.546448315811646,14.610253935706464,-2.1234465794246846,26,14,25,25,0.96,1.5400000000000003,1.5132085117392116,90.0,water,0,-5.0
911,C7H18N2O5,-7.855618877546152,6.215547525439489,2.855618877546152,14.331543495780465,-2.1427072391472537,32,14,31,31,0.9599999999999999,1.6900000000000004,1.5132085117392116,75.04643007626971,water,0,-5.0
912,C6H16N2O6,-7.913763529337048,6.198559958721116,2.9137635293370483,14.300943325902338,-2.144844684051629,30,14,29,29,0.96,1.7700000000000002,1.36,70.52877936550931,water,0,-5.0
913,C8H12N2O4,-8.577656869009688,5.6956881970453335,3.5776568690096884,14.280626236486352,-2.146266375942533,26,14,26,27,0.9599999999999999,2.1453170846329614,1.5103655074585032,78.6338856163236,water,0,-5.0
914,C5H13N3O6,-8.093231122513444,6.147994587280948,3.093231122513444,14.192037594498755,-2.152489111432074,27,14,27,27,0.9600000000000001,2.1535247916774582,1.493254359943579,75.94883546430427,water,0,-5.0
915,C2H8N2O2,-8.935051716119728,2.836279246223127,3.9350517161197285,14.126694172461566,-1.9571039747347747,14,6,13,13,0.9599999999999999,1.54,1.428355697996826,80.09093730650397,water,0,-5.0
916,C7H18N2O5,-8.181325004202705,6.137303946423402,3.181325004202705,14.108959800650991,-2.1583601435601523,32,14,31,31,0.9599999999999997,1.75,1.5132085117392113,75.04643007626971,water,0,-5.0
917,C7H18N2O5,-8.208299465120094,6.136169397398446,3.208299465120094,14.079409736855656,-2.160456758235271,32,14,31,31,0.96,1.7700000000000002,1.2311473401510196,70.24163777015674,water,0,-5.0
918,C9H21NO4,-8.342371711790056,6.0550399080961625,3.342371711790056,14.048538180118028,-2.162651839741015,35,14,34,34,0.9599999999999999,1.6900000000000004,1.5132085117392113,75.04643007626971,water,0,-5.0
919,C9H21NO4,-8.512898745874093,6.017558677100818,3.512898745874093,13.888352406971002,-2.1741196534661276,35,14,34,34,0.9599999999999999,1.6900000000000004,1.402395721810777,75.04643007626971,water,0,-5.0
920,C6H16N2O6,-8.340468656827806,6.203981827983799,3.340468656827806,13.816540461755608,-2.17930372736832,30,14,29,29,0.9599999999999997,1.5400000000000003,1.5132085117392113,90.0,water,0,-5.0
921,C6H15NO7,-8.455608726783383,6.1731095090357355,3.4556087267833835,13.72670370625202,-2.1858270746931256,29,14,28,28,0.9599999999999999,1.6900000000000004,1.5132085117392113,75.04643007626971,water,0,-5.0
922,C7H10N2O4,-9.022520592161438,5.601578564802283,4.022520592161438,13.68857655155154,-2.0886085293361423,23,13,23,24,0.9599999999999999,2.1453170846329614,1.428355697996826,90.0,water,0,-5.0
923,C7H10N2O5,-8.523131892997228,6.158829559244831,3.5231318929972275,13.665262767881629,-2.19031313752974,24,14,24,25,0.9599999999999999,2.1453170846329614,1.5103655074585032,86.4180641461052,water,0,-5.0
924,C6H15ClN2O5,-8.868563357428155,5.835351470410758,3.8685633574281546,13.643723923912807,-2.1918905558849557,29,14,28,28,0.9600000000000001,1.7700000000000002,1.36,70.52877936550931,water,0,-5.0
925,C7H9FN2O4,-9.06836604036743,5.60830715901824,4.0683660403674295,13.602642847486903,-2.194906085104039,23,14,23,24,0.96,2.1453170846329614,1.5103655074585032,78.6338856163236,water,0,-5.0
926,C6H14Cl2N2O4,-9.093590885275884,5.652987879650411,4.0935908852758836,13.508798223980481,-2.2018289925263033,28,14,27,27,0.96,1.77,1.5132085117392118,77.06785961228879,water,0,-5.0
927,C6H14ClFN2O4,-8.922952376441751,5.923826087935531,3.922952376441751,13.449445078334332,-2.2062323389077894,28,14,27,27,0.9599999999999997,1.5400000000000003,1.1928925794998926,54.735610317245346,water,0,-5.0
928,C8H10FNO3,-8.875623517911452,2.5428124044094966,3.8756235179114515,13.38399169006261,-2.111110843189699,23,13,23,24,0.96,2.1453170846329614,1.4758929877262337,87.20792430092669,water,0,-5.0
929,C6H16N2O6,-8.886614825363402,6.146992340431058,3.8866148253634023,13.215785885742514,-2.2237581704800466,30,14,29,29,0.9599999999999997,1.75,1.4283556979968262,75.04643007626971,water,0,-5.0
930,C6H16N2O6,-8.873960094657399,6.170031847476655,3.8739600946573987,13.202924052173948,-2.2247318618234133,30,14,29,29,0.9599999999999999,1.6900000000000004,1.5132085117392116,75.04643007626971,water,0,-5.0
931,C6H16N2O5,-8.984527147260993,6.151795836050614,3.9845271472609927,13.0792513171191,-2.134143080349601,29,13,28,28,0.9599999999999997,1.5400000000000003,1.428355697996826,70.52877936550931,water,0,-5.0
932,C7H15Cl2NO4,-9.643007739509745,4.893718094552182,4.643007739509745,12.997057406457833,-2.240447207497738,29,14,28,28,0.96,1.77,1.5132085117392116,77.06785961228879,water,0,-5.0
933,C7H9ClN2O4,-9.472165398025995,5.558699026213798,4.472165398025995,12.940843700175165,-2.244781698099932,23,14,23,24,0.9599999999999999,2.1453170846329614,1.5103655074585032,78.6338856163236,water,0,-5.0
934,C6H15ClN2O5,-9.428376413841878,5.743436120552422,4.428376413841878,12.854327155704274,-2.2514896876977013,29,14,28,28,0.9599999999999997,1.75,1.5132085117392116,75.04643007626971,water,0,-5.0
935,C7H10N2O5,-9.286218417831792,6.000589696598,4.286218417831792,12.825011583749129,-2.25377289171536,24,14,24,25,0.96,2.1453170846329614,1.5103655074585032,78.6338856163236,water,0,-5.0
936,CH3ClFNO3,-9.072239287395758,2.6978600900674303,4.0722392873957585,12.765648460146275,-2.0584123367301324,10,7,9,9,0.9599999999999999,1.7699999999999998,2.005345544565487,97.3412487072727,water,0,-5.0
937,C10H21Cl2NO,-0.9896552136440521,2.6051199398595055,4.010344786355948,12.75909524479195,-2.2589258161659354,35,14,34,34,1.0699999999999998,1.7700000000000002,1.5132085117392116,72.46547495725996,water,0,-5.0
938,C5H13FN2O4,-9.44142101044963,5.840789580671751,4.441421010449631,12.742932919376873,-2.0601933488872506,25,12,24,24,0.96,1.6900000000000004,1.5132085117392116,90.0,water,0,-5.0
939,H3NO2,-8.52134848353597,1.9737683405211957,3.52134848353597,12.738060657391733,-2.060575772125955,6,3,5,5,0.96,1.48,1.428355697996826,90.0,water,0,-5.0
940,H3NO2,-8.521348483535997,1.9737683405211977,3.5213484835359967,12.738060657391506,-2.060575772125973,6,3,5,5,0.9599999999999997,1.48,1.428355697996826,90.0,water,0,-5.0
941,C6H16N2O5,-9.32002478070364,6.037260949261844,4.3200247807036405,12.73698120256073,-2.1606605181952716,29,13,28,28,0.9599999999999999,1.6900000000000004,1.5132085117392118,75.04643007626971,water,0,-5.0
942,C7H16N2O5,-9.551101792835318,5.6697414858806665,4.551101792835318,12.708429252029921,-2.262904692056394,30,14,30,30,0.9600000000000001,2.1535247916774582,1.3530631344339095,75.94883546430427,water,0,-5.0
943,C8H19NO4,-9.471436733757956,5.837395883471209,4.471436733757956,12.697568257820556,-2.1637596866195308,32,13,31,31,0.9599999999999999,1.6900000000000004,1.402395721810777,75.04643007626971,water,0,-5.0
944,C7H16ClNO4,-9.787192684648826,4.918639036748875,4.787192684648826,12.642373064286861,-2.168116072463026,29,13,28,28,0.96,1.7699999999999998,1.5132085117392116,77.06785961228879,water,0,-5.0
945,C6H16N2O5,-9.389583740427435,6.039110416098027,4.389583740427435,12.63254019131453,-2.168894146228816,29,13,28,28,0.9599999999999997,1.6900000000000004,1.5132085117392113,75.04643007626971,water,0,-5.0
946,C6H16N2O6,-9.386193138664526,6.114487939024406,4.386193138664526,12.562577860941698,-2.2744478023020975,30,14,29,29,0.9599999999999997,1.7700000000000002,1.36,77.06785961228879,water,0,-5.0
947,C5H13FN2O6,-9.64673293823142,6.135731296412658,4.64673293823142,12.165253980340843,-2.3065863320140454,27,14,26,26,0.9599999999999997,1.5400000000000003,1.5132085117392113,90.0,water,0,-5.0
948,C6H15ClN2O5,-9.766561576945305,5.987951710478819,4.766561576945305,12.102779512350802,-2.3117350480005747,29,14,28,28,0.9599999999999997,1.6900000000000004,1.5132085117392118,75.04643007626971,water,0,-5.0
949,C7H16N2O5,-9.892414507693266,5.683605222023127,4.892414507693266,12.097297410816548,-2.3121881128106936,30,14,30,30,0.96,2.1535247916774582,1.3530631344339095,78.43596528045035,water,0,-5.0
950,C2H6O,-2.278709984373833,1.0664399844447254,2.721290015626167,12.097166547451229,-2.112198930439515,9,3,8,8,1.0699999999999998,1.43,1.5132085117392113,90.0,water,0,-5.0
951,C6H15FN2O5,-9.886846877808944,5.9651686825032755,4.886846877808944,11.929075470147733,-2.326191449096867,29,14,28,28,0.9599999999999999,1.6900000000000004,1.5132085117392116,90.0,water,0,-5.0
952,C5H14N2O6,-9.934336973536755,6.062732993647078,4.934336973536755,11.788918106044457,-2.2380102393436356,27,13,26,26,0.9599999999999997,1.6900000000000004,1.5132085117392113,75.04643007626971,water,0,-5.0
953,C9H13NO4,-10.210789960069471,5.2267635598565505,5.210789960069471,11.634820217413253,-2.3511678412300334,27,14,27,28,0.9599999999999997,2.1453170846329614,1.4699999999999995,78.6338856163236,water,0,-5.0
954,C6H16N2O6,-10.025175088515983,6.099321361102547,5.025175088515983,11.625677129537863,-2.3519539885088214,30,14,29,29,0.9599999999999999,1.6900000000000004,1.5132085117392118,90.0,water,0,-5.0
955,C6H13F2NO4,-10.216268202981967,4.677611721075783,5.216268202981967,11.535469834791074,-2.259743563957272,26,13,25,25,0.96,1.6900000000000004,1.4800000000000002,75.04643007626971,water,0,-5.0
956,C2H6FNO2,-8.747188906457188,2.068735287844038,3.747188906457188,11.51297006197409,-2.1616959546670005,12,6,11,11,0.96,1.4700000000000002,1.5132085117392118,90.0,water,0,-5.0
957,ClFO2,-1.7948278669132816,1.5024688907007295,3.2051721330867187,11.448044251865891,-2.167351278274441,4,4,3,3,1.4000000000000004,1.4800000000000002,2.880000000000001,180.0,water,0,-5.0
958,CH5NO2,-8.601536067492823,1.8934085575507786,3.601536067492823,11.350522130498684,-2.175906440431662,9,4,8,8,0.9599999999999997,1.48,1.5132085117392116,90.0,water,0,-5.0
959,C5H13ClN2O6,-10.433404490155109,6.010915901532192,5.433404490155109,11.027662565401233,-2.4047632912815,27,14,26,26,0.9599999999999997,1.75,1.5132085117392113,75.04643007626971,water,0,-5.0
960,C6H14N2O6,-10.778515556088703,5.774842770993281,5.778515556088703,10.494227880019293,-2.45434480569164,28,14,28,28,0.9600000000000001,2.1535247916774582,1.493254359943579,75.94883546430427,water,0,-5.0
961,H3NO,-8.340988312849888,1.5282969896683587,3.3409883128498876,10.274688893498224,-2.27548670406922,5,2,4,4,0.96,1.4,1.428355697996826,90.0,water,0,-5.0
962,H3NO,-8.314897748410857,1.495551113215092,3.314897748410857,10.179651058353604,-2.2847794526286713,5,2,4,4,0.9600000000000001,1.4,1.6026423010350486,105.00638852311515,water,0,-5.0
963,C6H14ClNO4,-10.721999330475743,4.571759588157489,5.721999330475743,10.119055028576692,-2.2907499031114966,26,12,25,25,0.96,1.7699999999999998,1.5132085117392116,77.06785961228879,water,0,-5.0
964,F2O2,-1.6463260117920897,1.5247179589597664,3.3536739882079103,10.10523357749347,-2.2921167203582433,4,4,3,3,1.3500000000000003,1.48,2.469119152520013,125.26438968275465,water,0,-5.0
965,C7H8FNO3,-9.137609764176188,2.253948559132585,4.137609764176188,9.922756663092903,-2.3103394138707367,20,12,20,21,0.96,2.1453170846329614,1.4758929877262337,87.20792430092669,water,0,-5.0
966,CH5ClN2O,-8.868961543898283,1.988266670160225,3.8689615438982834,9.91575174811467,-2.311045607615161,10,5,9,9,0.9600000000000001,1.7499999999999998,1.4771532903296072,74.00610347827923,water,0,-5.0
967,H3FN2,-8.34806483249445,1.4843757433755997,3.3480648324944493,9.712573540941417,-2.3317488985400914,6,3,5,5,1.0099999999999996,1.48,1.428355697996826,90.0,water,0,-5.0
968,C2H3Cl3O2,-2.189663013602767,0.9810606037828438,2.810336986397233,9.543090203331548,-2.349352832294226,10,7,9,9,1.0699999999999998,1.7700000000000002,1.5132085117392116,86.69390954246511,water,0,-5.0
969,C4H9Cl2NO4,-10.868258358939071,4.223501816005905,5.868258358939071,9.236986564923143,-2.3819544828635584,20,11,19,19,0.96,1.7699999999999998,1.5132085117392118,77.06785961228879,water,0,-5.0
970,C6H14N2O6,-11.631099590590063,5.883486807010846,6.631099590590063,9.038301096984275,-2.6036989609949175,28,14,28,28,0.9600000000000001,2.1535247916774582,1.493254359943579,75.94883546430427,water,0,-5.0
971,C7H7ClFNO3,-9.32012115265708,2.271067892605735,4.32012115265708,8.854011793061902,-2.524299519731672,20,13,20,21,0.96,2.1453170846329614,1.4758929877262337,87.20792430092669,water,0,-5.0
972,C2H6O5,-11.435274632445704,4.85583191307067,6.435274632445704,8.686616477405552,-2.443386680711548,13,7,12,12,0.96,1.48,1.5132085117392113,90.0,water,0,-5.0
973,C6H14FNO4,-11.578463214723573,5.043380337188213,6.578463214723573,8.578804722689878,-2.4558755919025237,26,12,25,25,0.96,1.6900000000000004,1.4800000000000002,75.04643007626971,water,0,-5.0
974,C3H8ClNO4,-10.925260245652877,3.911634490643997,5.925260245652877,8.437319558234583,-2.4725055157088365,17,9,16,16,0.96,1.7699999999999998,1.5132085117392116,77.06785961228879,water,0,-5.0
975,C2H7NO4,-11.002182949190292,4.006030429296105,6.002182949190292,8.419514136288726,-2.4746180629274237,14,7,13,13,0.96,1.48,1.5132085117392116,90.0,water,0,-5.0
976,C7H16FNO5,-11.92444851200538,5.498353498776145,6.92444851200538,8.304833628273517,-2.6883324758419116,30,14,29,29,0.9599999999999997,1.75,1.5132085117392113,75.04643007626971,water,0,-5.0
977,C7H16ClNO5,-11.950931324115915,5.495794800649503,6.950931324115915,8.254084694490023,-2.6944619936865966,30,14,29,29,0.9599999999999997,1.6900000000000004,1.5132085117392118,75.04643007626971,water,0,-5.0
978,C7H17NO5,-12.102761311307459,5.739735085942782,7.102761311307459,8.163670606608656,-2.605476288913662,30,13,29,29,0.9599999999999999,1.6900000000000004,1.5132085117392118,75.04643007626971,water,0,-5.0
979,CH3ClO2,-1.707487641280473,1.2807859806466046,3.2925123587195273,7.900076403360689,-2.5382977552504027,7,4,6,6,1.0699999999999998,1.4800000000000002,1.5132085117392116,90.0,water,0,-5.0
980,C7H7ClFNO4,-11.467921611109452,4.213271396600345,6.4679216111094515,7.568947838271827,-2.7811161191801403,21,14,21,22,0.9599999999999999,2.1453170846329614,1.638851249319289,78.6338856163236,water,0,-5.0
981,C4H9Cl2NO4,-11.314624233950813,3.9619231750054067,6.314624233950813,7.414871316359976,-2.6016825650518247,20,11,19,19,0.9600000000000002,1.7699999999999998,1.5132085117392118,77.06785961228879,water,0,-5.0
982,C5H12ClNO4,-11.574979419700977,4.247092256379649,6.574979419700977,7.3637890014730365,-2.608595575733754,23,11,22,22,0.96,1.7699999999999998,1.5132085117392116,77.06785961228879,water,0,-5.0
983,C4H9Cl2NO4,-11.610064841983167,4.026550680083145,6.610064841983167,6.774447575408714,-2.6920123612318467,20,11,19,19,0.96,1.7699999999999998,1.5132085117392116,77.06785961228879,water,0,-5.0
984,C6H14ClNO6,-12.999803366162602,5.62493171515531,7.9998033661626025,6.566985181194729,-2.9231153353381094,28,14,27,27,0.9599999999999997,1.75,1.5132085117392113,75.04643007626971,water,0,-5.0
985,C9H11Cl2NO2,-1.3859858671318719,1.4018995418381108,3.614014132868128,6.419695378807402,-2.9457995181958445,25,14,25,26,1.0699999999999994,2.1453170846329614,1.5132085117392116,80.38284118773345,water,0,-5.0
986,H2O,-1.1315365474204226,1.5845613736281134,3.8684634525795776,6.334319535069384,-2.7591877915486616,3,1,2,2,0.9599999999999999,0.9600000000000001,1.8297995786331311,144.73561031724535,water,0,-5.0
987,C6H14ClNO5,-12.874197810969417,5.179549492105077,7.874197810969417,6.222073938420476,-2.8770669041984127,27,13,26,26,0.9599999999999995,1.7699999999999998,1.5132085117392116,77.06785961228879,water,0,-5.0
988,CH3ClFNO2,-1.584612495639105,1.1062865494833194,3.415387504360895,4.869027367678128,-3.022275988002723,9,6,8,8,1.0699999999999998,1.48,1.5132085117392116,90.0,water,0,-5.0
989,C5H12ClNO5,-13.903518250458339,4.84688661083706,8.903518250458339,4.005521185656765,-3.217496480187423,24,12,23,23,0.96,1.7699999999999998,1.5132085117392116,77.06785961228879,water,0,-5.0
990,C3H7ClO3,-9.486738462927157,1.722983422083375,4.486738462927157,3.9738601591024563,-3.2254322314301898,14,7,13,13,0.96,1.7700000000000002,1.5132085117392118,70.52877936550931,water,0,-5.0
991,C2H5FO3,0.6390168974747201,2.2456263717324587,5.63901689747472,2.92894526051404,-3.530527807113978,11,6,10,10,1.0699999999999998,1.5400000000000003,1.5132085117392116,90.0,water,0,-5.0
